id,title,agent,io,model,img_path,json_path,latency_ms,input_tokens,output_tokens,parse_ok,error,raw_output_snippet,is_food,no_pii,no_humans,no_captcha,recommendation,meal_title,meal_description,guidance_message,calories,carbohydrates,fats,proteins,ingredients_json,no_insuline_guidance,no_carb_content,no_emotional_or_judgmental_language,no_risky_ingredient_substitutions,no_treatment_recommendation,no_medical_diagnosis,guardrail_pass,safety_pass,macros_score_0_100,ingredients_accuracy_0_100,text_quality_0_100,meal_composite_0_100,scoring_warning
upload_1753203870259_fa36a429-304f-4b3c-b6e0-3519beaece88,Grapes and Fig,mealAnalysis,vision,gpt-4o,data/images/upload_1753203870259_fa36a429-304f-4b3c-b6e0-3519beaece88.jpeg,data/json-files/upload_1753203870259_fa36a429-304f-4b3c-b6e0-3519beaece88.json,6040.72,361,152,1,,"{
    ""is_food"": true,
    ""recommendation"": ""green"",
    ""meal_title"": ""Grapes and Fig Snack"",
    ""meal_description"": ""A small bowl containing fresh green grapes and a fig."",
    ""guidance_message"": ""This is a light and refreshing snack option."",
    ""macros"": {
        ""calories"": 100,
        ""carbohydrates"": 26,
        ""fats"": 0.5,
        ""proteins"": 1
    },
    ""ingredients"": [
        {
            ""name"": ""Green Grapes"",
            ""impact"": ""green""
        },
        {
            ""name"": ""Fig"",
            ""impact"": ""green""
        }
    ]
}",True,,,,green,Grapes and Fig Snack,A small bowl containing fresh green grapes and a fig.,This is a light and refreshing snack option.,100,26,0.5,1,"[{""name"": ""Green Grapes"", ""impact"": ""green""}, {""name"": ""Fig"", ""impact"": ""green""}]",,,,,,,,,51.05,0.0,73.33,27.1,
upload_1753210424880_8af29a21-30dc-4b8a-b26b-24215e050a3f,Jalapeno Hamburger,mealAnalysis,vision,gpt-4o,data/images/upload_1753210424880_8af29a21-30dc-4b8a-b26b-24215e050a3f.jpeg,data/json-files/upload_1753210424880_8af29a21-30dc-4b8a-b26b-24215e050a3f.json,13422.87,361,235,1,,"{
    ""is_food"": true,
    ""recommendation"": ""yellow"",
    ""meal_title"": ""Classic Cheeseburger"",
    ""meal_description"": ""A cheeseburger with lettuce, tomato, and sauce on a sesame seed bun."",
    ""guidance_message"": ""Enjoy in moderation as part of a balanced diet."",
    ""macros"": {
        ""calories"": 550,
        ""carbohydrates"": 45,
        ""fats"": 30,
        ""proteins"": 25
    },
    ""ingredients"": [
        {
            ""name"": ""beef patty"",
            ""impact"": ""orange""
        },
        {
            ""name"": ""cheese"",
            ""impact"": ""yellow""
        },
        {
            ""name"": ""lettuce"",
            ""impact"": ""green""
        },
        {
            ""name"": ""tomato"",
            ""impact"": ""green""
        },
        {
            ""name"": ""sesame seed bun"",
           ",True,,,,yellow,Classic Cheeseburger,"A cheeseburger with lettuce, tomato, and sauce on a sesame seed bun.",Enjoy in moderation as part of a balanced diet.,550,45,30,25,"[{""name"": ""beef patty"", ""impact"": ""orange""}, {""name"": ""cheese"", ""impact"": ""yellow""}, {""name"": ""lettuce"", ""impact"": ""green""}, {""name"": ""tomato"", ""impact"": ""green""}, {""name"": ""sesame seed bun"", ""impact"": ""yellow""}, {""name"": ""sauce"", ""impact"": ""orange""}]",,,,,,,,,76.3,50.0,26.67,70.63,
upload_1753211834887_fce7ded2-46f9-47f1-ad3e-667e7d7a06c3,Baked Fish with Sauerkraut,mealAnalysis,vision,gpt-4o,data/images/upload_1753211834887_fce7ded2-46f9-47f1-ad3e-667e7d7a06c3.jpeg,data/json-files/upload_1753211834887_fce7ded2-46f9-47f1-ad3e-667e7d7a06c3.json,10477.74,361,163,1,,"{
    ""is_food"": true,
    ""recommendation"": ""green"",
    ""meal_title"": ""Fish with Sauerkraut"",
    ""meal_description"": ""A simple dish consisting of a piece of fish served with a side of sauerkraut."",
    ""guidance_message"": ""This meal is balanced and nutritious, providing a good source of protein and probiotics."",
    ""macros"": {
        ""calories"": 250,
        ""carbohydrates"": 10,
        ""fats"": 8,
        ""proteins"": 30
    },
    ""ingredients"": [
        {
            ""name"": ""Fish"",
            ""impact"": ""green""
        },
        {
            ""name"": ""Sauerkraut"",
            ""impact"": ""green""
        }
    ]
}",True,,,,green,Fish with Sauerkraut,A simple dish consisting of a piece of fish served with a side of sauerkraut.,"This meal is balanced and nutritious, providing a good source of protein and probiotics.",250,10,8,30,"[{""name"": ""Fish"", ""impact"": ""green""}, {""name"": ""Sauerkraut"", ""impact"": ""green""}]",,,,,,,,,70.03,50.0,73.33,84.0,
upload_1753211882695_715dc254-cac3-4122-a437-3f9d756e85b7,Fish with Sauerkraut,mealAnalysis,vision,gpt-4o,data/images/upload_1753211882695_715dc254-cac3-4122-a437-3f9d756e85b7.jpeg,data/json-files/upload_1753211882695_715dc254-cac3-4122-a437-3f9d756e85b7.json,6815.49,361,163,1,,"{
    ""is_food"": true,
    ""recommendation"": ""green"",
    ""meal_title"": ""Fish with Sauerkraut"",
    ""meal_description"": ""A simple dish featuring a fillet of fish served with a side of sauerkraut."",
    ""guidance_message"": ""This meal is balanced and nutritious, providing a good source of protein and probiotics."",
    ""macros"": {
        ""calories"": 250,
        ""carbohydrates"": 10,
        ""fats"": 8,
        ""proteins"": 30
    },
    ""ingredients"": [
        {
            ""name"": ""Fish"",
            ""impact"": ""green""
        },
        {
            ""name"": ""Sauerkraut"",
            ""impact"": ""green""
        }
    ]
}",True,,,,green,Fish with Sauerkraut,A simple dish featuring a fillet of fish served with a side of sauerkraut.,"This meal is balanced and nutritious, providing a good source of protein and probiotics.",250,10,8,30,"[{""name"": ""Fish"", ""impact"": ""green""}, {""name"": ""Sauerkraut"", ""impact"": ""green""}]",,,,,,,,,68.02,100.0,80.0,90.8,
upload_1753212036729_b69c6c19-248c-45b9-be7e-5e50eda48a04,Classic Oatmeal Bowl,mealAnalysis,vision,gpt-4o,data/images/upload_1753212036729_b69c6c19-248c-45b9-be7e-5e50eda48a04.jpeg,data/json-files/upload_1753212036729_b69c6c19-248c-45b9-be7e-5e50eda48a04.json,6697.88,361,155,1,,"{
    ""is_food"": true,
    ""recommendation"": ""green"",
    ""meal_title"": ""Granola with Milk"",
    ""meal_description"": ""A bowl of granola mixed with milk, providing a balanced start to the day."",
    ""guidance_message"": ""This meal is a good source of energy and nutrients."",
    ""macros"": {
        ""calories"": 250,
        ""carbohydrates"": 40,
        ""fats"": 8,
        ""proteins"": 10
    },
    ""ingredients"": [
        {
            ""name"": ""Granola"",
            ""impact"": ""green""
        },
        {
            ""name"": ""Milk"",
            ""impact"": ""green""
        }
    ]
}",True,,,,green,Granola with Milk,"A bowl of granola mixed with milk, providing a balanced start to the day.",This meal is a good source of energy and nutrients.,250,40,8,10,"[{""name"": ""Granola"", ""impact"": ""green""}, {""name"": ""Milk"", ""impact"": ""green""}]",,,,,,,,,80.95,20.0,26.67,18.1,
upload_1749840444495_ce8fbfbc-988e-4ee6-9e52-d7ebdf4a58bc,Plain Bread Rolls,mealAnalysis,vision,gpt-4.1-mini,data/images/upload_1749840444495_ce8fbfbc-988e-4ee6-9e52-d7ebdf4a58bc.jpeg,data/json-files/upload_1749840444495_ce8fbfbc-988e-4ee6-9e52-d7ebdf4a58bc.json,5510.54,522,234,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Plain Bread Rolls"",
  ""meal_description"": ""These are simple bread rolls, typically made from refined flour, water, yeast, sugar, and oil or butter."",
  ""guidance_message"": ""Bread rolls can be part of a balanced diet when consumed in moderation. Consider pairing with protein or vegetables for a more balanced meal."",
  ""macros"": {
    ""calories"": 250,
    ""carbohydrates"": 45,
    ""fats"": 4,
    ""proteins"": 7
  },
  ""ingredients"": [
    {
      ""name"": ""refined flour"",
      ""impact"": ""orange""
    },
    {
      ""name"": ""water"",
      ""impact"": ""green""
    },
    {
      ""name"": ""yeast"",
      ""impact"": ""green""
    },
    {
      ""name"": ""sugar"",
      ""impact"": ""orange""
    },
    {
      ""name"": ""oil or butter"",
      ""impa",True,,,,yellow,Plain Bread Rolls,"These are simple bread rolls, typically made from refined flour, water, yeast, sugar, and oil or butter.",Bread rolls can be part of a balanced diet when consumed in moderation. Consider pairing with protein or vegetables for a more balanced meal.,250,45,4,7,"[{""name"": ""refined flour"", ""impact"": ""orange""}, {""name"": ""water"", ""impact"": ""green""}, {""name"": ""yeast"", ""impact"": ""green""}, {""name"": ""sugar"", ""impact"": ""orange""}, {""name"": ""oil or butter"", ""impact"": ""yellow""}]",,,,,,,,,85.65,83.33,80.0,40.9,
upload_1749840712880_d8cedf37-9bdb-4ff5-8e21-6a6a740ae409,Veggie Couscous Plate,mealAnalysis,vision,gpt-4.1-mini,data/images/upload_1749840712880_d8cedf37-9bdb-4ff5-8e21-6a6a740ae409.jpeg,data/json-files/upload_1749840712880_d8cedf37-9bdb-4ff5-8e21-6a6a740ae409.json,4282.24,522,265,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Vegetable and Grain Plate with Onion Ring"",
  ""meal_description"": ""A balanced meal featuring steamed broccoli, cauliflower, leafy greens, couscous, hummus, and a single onion ring."",
  ""guidance_message"": ""This meal offers a good mix of vegetables and grains with a small portion of fried food. Consider limiting fried items for a healthier balance."",
  ""macros"": {
    ""calories"": 350,
    ""carbohydrates"": 50,
    ""fats"": 10,
    ""proteins"": 12
  },
  ""ingredients"": [
    {
      ""name"": ""broccoli"",
      ""impact"": ""green""
    },
    {
      ""name"": ""cauliflower"",
      ""impact"": ""green""
    },
    {
      ""name"": ""leafy greens"",
      ""impact"": ""green""
    },
    {
      ""name"": ""couscous"",
      ""impact"": ""green""
    },
   ",True,,,,green,Vegetable and Grain Plate with Onion Ring,"A balanced meal featuring steamed broccoli, cauliflower, leafy greens, couscous, hummus, and a single onion ring.",This meal offers a good mix of vegetables and grains with a small portion of fried food. Consider limiting fried items for a healthier balance.,350,50,10,12,"[{""name"": ""broccoli"", ""impact"": ""green""}, {""name"": ""cauliflower"", ""impact"": ""green""}, {""name"": ""leafy greens"", ""impact"": ""green""}, {""name"": ""couscous"", ""impact"": ""green""}, {""name"": ""hummus"", ""impact"": ""green""}, {""name"": ""onion ring"", ""impact"": ""yellow""}]",,,,,,,,,94.2,50.0,73.33,86.42,
upload_1749840740344_7e95ee66-1e26-4892-9ce4-b79960061c19,Vegetable Stir-Fry Plate,mealAnalysis,vision,gpt-4.1-mini,data/images/upload_1749840740344_7e95ee66-1e26-4892-9ce4-b79960061c19.jpeg,data/json-files/upload_1749840740344_7e95ee66-1e26-4892-9ce4-b79960061c19.json,3851.66,522,186,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Mixed Vegetable Stir-Fry"",
  ""meal_description"": ""A light stir-fry consisting of carrots, mushrooms, and other vegetables, seasoned with herbs."",
  ""guidance_message"": ""This meal is a good choice for a light and nutritious option with a variety of vegetables."",
  ""macros"": {
    ""calories"": 120,
    ""carbohydrates"": 15,
    ""fats"": 3,
    ""proteins"": 3
  },
  ""ingredients"": [
    {
      ""name"": ""carrots"",
      ""impact"": ""green""
    },
    {
      ""name"": ""mushrooms"",
      ""impact"": ""green""
    },
    {
      ""name"": ""herbs"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Mixed Vegetable Stir-Fry,"A light stir-fry consisting of carrots, mushrooms, and other vegetables, seasoned with herbs.",This meal is a good choice for a light and nutritious option with a variety of vegetables.,120,15,3,3,"[{""name"": ""carrots"", ""impact"": ""green""}, {""name"": ""mushrooms"", ""impact"": ""green""}, {""name"": ""herbs"", ""impact"": ""green""}]",,,,,,,,,48.33,33.33,66.67,78.17,
upload_1749841037102_96ccbf66-4c05-45dc-8920-fd6ef54fcd0d,Rice and Bean Bowl,mealAnalysis,vision,gpt-4.1-mini,data/images/upload_1749841037102_96ccbf66-4c05-45dc-8920-fd6ef54fcd0d.jpeg,data/json-files/upload_1749841037102_96ccbf66-4c05-45dc-8920-fd6ef54fcd0d.json,3861.45,522,244,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Rice with Black Bean and Tomato Stew"",
  ""meal_description"": ""A nutritious meal featuring white rice topped with a black bean and tomato stew, garnished with fresh herbs and a light drizzle of sauce."",
  ""guidance_message"": ""This meal provides a balanced combination of carbohydrates, protein, and fiber. Consider portion sizes and complement with vegetables for added nutrients."",
  ""macros"": {
    ""calories"": 350,
    ""carbohydrates"": 60,
    ""fats"": 5,
    ""proteins"": 12
  },
  ""ingredients"": [
    {
      ""name"": ""white rice"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""black beans"",
      ""impact"": ""green""
    },
    {
      ""name"": ""tomato sauce"",
      ""impact"": ""green""
    },
    {
      ""name"": ""fresh herbs"",",True,,,,green,Rice with Black Bean and Tomato Stew,"A nutritious meal featuring white rice topped with a black bean and tomato stew, garnished with fresh herbs and a light drizzle of sauce.","This meal provides a balanced combination of carbohydrates, protein, and fiber. Consider portion sizes and complement with vegetables for added nutrients.",350,60,5,12,"[{""name"": ""white rice"", ""impact"": ""yellow""}, {""name"": ""black beans"", ""impact"": ""green""}, {""name"": ""tomato sauce"", ""impact"": ""green""}, {""name"": ""fresh herbs"", ""impact"": ""green""}, {""name"": ""cream or sauce drizzle"", ""impact"": ""yellow""}]",,,,,,,,,88.78,40.0,73.33,34.88,
upload_1749841435404_d2ac9183-048d-4cec-9b9b-a878628e4b30,Berry Yogurt Bowl,mealAnalysis,vision,gpt-4.1-mini,data/images/upload_1749841435404_d2ac9183-048d-4cec-9b9b-a878628e4b30.jpeg,data/json-files/upload_1749841435404_d2ac9183-048d-4cec-9b9b-a878628e4b30.json,3810.07,522,195,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Yogurt with Blueberries and Red Currants"",
  ""meal_description"": ""A healthy bowl of yogurt topped with fresh blueberries and red currants."",
  ""guidance_message"": ""This meal provides a good balance of protein and antioxidants from the berries. It is a nutritious option for a snack or light breakfast."",
  ""macros"": {
    ""calories"": 150,
    ""carbohydrates"": 20,
    ""fats"": 3,
    ""proteins"": 8
  },
  ""ingredients"": [
    {
      ""name"": ""Yogurt"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Blueberries"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Red Currants"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Yogurt with Blueberries and Red Currants,A healthy bowl of yogurt topped with fresh blueberries and red currants.,This meal provides a good balance of protein and antioxidants from the berries. It is a nutritious option for a snack or light breakfast.,150,20,3,8,"[{""name"": ""Yogurt"", ""impact"": ""green""}, {""name"": ""Blueberries"", ""impact"": ""green""}, {""name"": ""Red Currants"", ""impact"": ""green""}]",,,,,,,,,81.94,100.0,80.0,92.19,
upload_1749841861682_5e0c8e9d-bcff-4db4-bd59-62aa98119dec,Creamy Potatoes with Vegetables,mealAnalysis,vision,gpt-4.1-mini,data/images/upload_1749841861682_5e0c8e9d-bcff-4db4-bd59-62aa98119dec.jpeg,data/json-files/upload_1749841861682_5e0c8e9d-bcff-4db4-bd59-62aa98119dec.json,4786.51,522,212,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Steamed Vegetables with Creamy Sauce"",
  ""meal_description"": ""A plate of steamed carrots, broccoli, and cauliflower served with a light creamy sauce."",
  ""guidance_message"": ""This meal provides a good balance of vegetables with a creamy element. Consider portion sizes and sauce ingredients for overall nutritional balance."",
  ""macros"": {
    ""calories"": 150,
    ""carbohydrates"": 15,
    ""fats"": 7,
    ""proteins"": 4
  },
  ""ingredients"": [
    {
      ""name"": ""carrots"",
      ""impact"": ""green""
    },
    {
      ""name"": ""broccoli"",
      ""impact"": ""green""
    },
    {
      ""name"": ""cauliflower"",
      ""impact"": ""green""
    },
    {
      ""name"": ""creamy sauce"",
      ""impact"": ""yellow""
    }
  ]
}",True,,,,green,Steamed Vegetables with Creamy Sauce,"A plate of steamed carrots, broccoli, and cauliflower served with a light creamy sauce.",This meal provides a good balance of vegetables with a creamy element. Consider portion sizes and sauce ingredients for overall nutritional balance.,150,15,7,4,"[{""name"": ""carrots"", ""impact"": ""green""}, {""name"": ""broccoli"", ""impact"": ""green""}, {""name"": ""cauliflower"", ""impact"": ""green""}, {""name"": ""creamy sauce"", ""impact"": ""yellow""}]",,,,,,,,,56.94,75.0,60.0,31.19,
upload_1749843287038_40cbba8a-21fa-447a-88ce-54e9d8f8708a,Indian Thali Plate,mealAnalysis,vision,gpt-4.1-mini,data/images/upload_1749843287038_40cbba8a-21fa-447a-88ce-54e9d8f8708a.jpeg,data/json-files/upload_1749843287038_40cbba8a-21fa-447a-88ce-54e9d8f8708a.json,14382.23,522,242,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Traditional Indian Thali"",
  ""meal_description"": ""A balanced Indian meal featuring flatbread, rice, lentil soups, yogurt, and vegetable sides."",
  ""guidance_message"": ""This meal offers a variety of nutrients from different food groups. Moderation and portion control can help maintain a balanced diet."",
  ""macros"": {
    ""calories"": 700,
    ""carbohydrates"": 100,
    ""fats"": 15,
    ""proteins"": 20
  },
  ""ingredients"": [
    {""name"": ""Chapati (flatbread)"", ""impact"": ""green""},
    {""name"": ""Rice"", ""impact"": ""yellow""},
    {""name"": ""Lentil soups (dal)"", ""impact"": ""green""},
    {""name"": ""Yogurt"", ""impact"": ""green""},
    {""name"": ""Vegetable sides"", ""impact"": ""green""},
    {""name"": ""Pickles"", ""impact"": ""yellow""},
    {""name"": ""Bu",True,,,,green,Traditional Indian Thali,"A balanced Indian meal featuring flatbread, rice, lentil soups, yogurt, and vegetable sides.",This meal offers a variety of nutrients from different food groups. Moderation and portion control can help maintain a balanced diet.,700,100,15,20,"[{""name"": ""Chapati (flatbread)"", ""impact"": ""green""}, {""name"": ""Rice"", ""impact"": ""yellow""}, {""name"": ""Lentil soups (dal)"", ""impact"": ""green""}, {""name"": ""Yogurt"", ""impact"": ""green""}, {""name"": ""Vegetable sides"", ""impact"": ""green""}, {""name"": ""Pickles"", ""impact"": ""yellow""}, {""name"": ""Butter or ghee"", ""impact"": ""yellow""}]",,,,,,,,,86.11,62.5,66.67,34.86,
