id,title,agent,io,model,img_path,json_path,latency_ms,input_tokens,output_tokens,parse_ok,error,raw_output_snippet,is_food,no_pii,no_humans,no_captcha,recommendation,meal_title,meal_description,guidance_message,calories,carbohydrates,fats,proteins,ingredients_json,no_insuline_guidance,no_carb_content,no_emotional_or_judgmental_language,no_risky_ingredient_substitutions,no_treatment_recommendation,no_medical_diagnosis
upload_1753053337006_b38485b7-124a-401e-bf24-65359c9e90d0,Boiled Potatoes,inputGuardrail,vision,gpt-4.1-mini,data/images/upload_1753053337006_b38485b7-124a-401e-bf24-65359c9e90d0.jpeg,data/json-files/upload_1753053337006_b38485b7-124a-401e-bf24-65359c9e90d0.json,902.36,474,26,1,,"{""is_food"":true,""no_pii"":true,""no_humans"":true,""no_captcha"":true}",True,True,True,True,,,,,,,,,,,,,,,
upload_1753053995329_8844fe76-9209-488e-adf3-7a13fe0c6f81,"Chicken, Zucchini, and Eggs",inputGuardrail,vision,gpt-4.1-mini,data/images/upload_1753053995329_8844fe76-9209-488e-adf3-7a13fe0c6f81.jpeg,data/json-files/upload_1753053995329_8844fe76-9209-488e-adf3-7a13fe0c6f81.json,1536.71,474,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1753054028270_f5833fb2-5b4f-45b5-9da8-a2cd7b10c97d,Turkish Flatbread Pizza,inputGuardrail,vision,gpt-4.1-mini,data/images/upload_1753054028270_f5833fb2-5b4f-45b5-9da8-a2cd7b10c97d.jpeg,data/json-files/upload_1753054028270_f5833fb2-5b4f-45b5-9da8-a2cd7b10c97d.json,1238.9,474,29,1,,"{""is_food"": true, ""no_pii"": true, ""no_humans"": true, ""no_captcha"": true}",True,True,True,True,,,,,,,,,,,,,,,
upload_1753054127030_3f2421d7-8517-4a68-a37e-f2c3fae607db,Green Salad,inputGuardrail,vision,gpt-4.1-mini,data/images/upload_1753054127030_3f2421d7-8517-4a68-a37e-f2c3fae607db.jpeg,data/json-files/upload_1753054127030_3f2421d7-8517-4a68-a37e-f2c3fae607db.json,882.2,474,26,1,,"{""is_food"":true,""no_pii"":true,""no_humans"":true,""no_captcha"":true}",True,True,True,True,,,,,,,,,,,,,,,
upload_1753054171499_5bc0643b-9294-4412-b80f-3b9c75b2e29b,Simple Green Salad,inputGuardrail,vision,gpt-4.1-mini,data/images/upload_1753054171499_5bc0643b-9294-4412-b80f-3b9c75b2e29b.jpeg,data/json-files/upload_1753054171499_5bc0643b-9294-4412-b80f-3b9c75b2e29b.json,1545.32,474,26,1,,"{""is_food"":true,""no_pii"":true,""no_humans"":true,""no_captcha"":true}",True,True,True,True,,,,,,,,,,,,,,,
upload_1753068426109_e9f92f5b-5160-494e-9ff7-32be49b9dca2,Balanced Veggie Plate,inputGuardrail,vision,gpt-4.1-mini,data/images/upload_1753068426109_e9f92f5b-5160-494e-9ff7-32be49b9dca2.jpeg,data/json-files/upload_1753068426109_e9f92f5b-5160-494e-9ff7-32be49b9dca2.json,1171.41,474,26,1,,"{""is_food"":true,""no_pii"":true,""no_humans"":true,""no_captcha"":true}",True,True,True,True,,,,,,,,,,,,,,,
upload_1753199632104_3a898757-6efe-49de-ab61-6195be57723c,Peeled Carrot,inputGuardrail,vision,gpt-4.1-mini,data/images/upload_1753199632104_3a898757-6efe-49de-ab61-6195be57723c.jpeg,data/json-files/upload_1753199632104_3a898757-6efe-49de-ab61-6195be57723c.json,1280.79,474,26,1,,"{""is_food"":true,""no_pii"":true,""no_humans"":true,""no_captcha"":true}",True,True,True,True,,,,,,,,,,,,,,,
upload_1753199710361_657a23e2-1ed3-4b67-86cb-e5b5b76d0cc5,Miso Soup,inputGuardrail,vision,gpt-4.1-mini,data/images/upload_1753199710361_657a23e2-1ed3-4b67-86cb-e5b5b76d0cc5.jpeg,data/json-files/upload_1753199710361_657a23e2-1ed3-4b67-86cb-e5b5b76d0cc5.json,1405.59,474,26,1,,"{""is_food"":true,""no_pii"":true,""no_humans"":true,""no_captcha"":true}",True,True,True,True,,,,,,,,,,,,,,,
upload_1753200023630_697c8163-ee91-4c75-85b8-ad4a947e9e74,Slice of Pizza,inputGuardrail,vision,gpt-4.1-mini,data/images/upload_1753200023630_697c8163-ee91-4c75-85b8-ad4a947e9e74.jpeg,data/json-files/upload_1753200023630_697c8163-ee91-4c75-85b8-ad4a947e9e74.json,1121.55,474,29,1,,"{""is_food"": true, ""no_pii"": true, ""no_humans"": true, ""no_captcha"": true}",True,True,True,True,,,,,,,,,,,,,,,
upload_1753200276846_5e3f6aab-de91-48e1-849a-eebc0300e207,Chicken Salad Bowl,inputGuardrail,vision,gpt-4.1-mini,data/images/upload_1753200276846_5e3f6aab-de91-48e1-849a-eebc0300e207.jpeg,data/json-files/upload_1753200276846_5e3f6aab-de91-48e1-849a-eebc0300e207.json,978.03,474,26,1,,"{""is_food"":true,""no_pii"":true,""no_humans"":true,""no_captcha"":true}",True,True,True,True,,,,,,,,,,,,,,,
upload_1753203870259_fa36a429-304f-4b3c-b6e0-3519beaece88,Grapes and Fig,inputGuardrail,vision,gpt-4.1-mini,data/images/upload_1753203870259_fa36a429-304f-4b3c-b6e0-3519beaece88.jpeg,data/json-files/upload_1753203870259_fa36a429-304f-4b3c-b6e0-3519beaece88.json,1535.39,474,26,1,,"{""is_food"":true,""no_pii"":true,""no_humans"":true,""no_captcha"":true}",True,True,True,True,,,,,,,,,,,,,,,
upload_1753210424880_8af29a21-30dc-4b8a-b26b-24215e050a3f,Jalapeno Hamburger,inputGuardrail,vision,gpt-4.1-mini,data/images/upload_1753210424880_8af29a21-30dc-4b8a-b26b-24215e050a3f.jpeg,data/json-files/upload_1753210424880_8af29a21-30dc-4b8a-b26b-24215e050a3f.json,1023.74,474,29,1,,"{""is_food"": true, ""no_pii"": true, ""no_humans"": true, ""no_captcha"": true}",True,True,True,True,,,,,,,,,,,,,,,
upload_1753211834887_fce7ded2-46f9-47f1-ad3e-667e7d7a06c3,Baked Fish with Sauerkraut,inputGuardrail,vision,gpt-4.1-mini,data/images/upload_1753211834887_fce7ded2-46f9-47f1-ad3e-667e7d7a06c3.jpeg,data/json-files/upload_1753211834887_fce7ded2-46f9-47f1-ad3e-667e7d7a06c3.json,1125.5,474,26,1,,"{""is_food"":true,""no_pii"":true,""no_humans"":true,""no_captcha"":true}",True,True,True,True,,,,,,,,,,,,,,,
upload_1753211882695_715dc254-cac3-4122-a437-3f9d756e85b7,Fish with Sauerkraut,inputGuardrail,vision,gpt-4.1-mini,data/images/upload_1753211882695_715dc254-cac3-4122-a437-3f9d756e85b7.jpeg,data/json-files/upload_1753211882695_715dc254-cac3-4122-a437-3f9d756e85b7.json,787.94,474,26,1,,"{""is_food"":true,""no_pii"":true,""no_humans"":true,""no_captcha"":true}",True,True,True,True,,,,,,,,,,,,,,,
upload_1753212036729_b69c6c19-248c-45b9-be7e-5e50eda48a04,Classic Oatmeal Bowl,inputGuardrail,vision,gpt-4.1-mini,data/images/upload_1753212036729_b69c6c19-248c-45b9-be7e-5e50eda48a04.jpeg,data/json-files/upload_1753212036729_b69c6c19-248c-45b9-be7e-5e50eda48a04.json,1159.46,474,26,1,,"{""is_food"":true,""no_pii"":true,""no_humans"":true,""no_captcha"":true}",True,True,True,True,,,,,,,,,,,,,,,
upload_1749840444495_ce8fbfbc-988e-4ee6-9e52-d7ebdf4a58bc,Plain Bread Rolls,inputGuardrail,vision,gpt-4.1,data/images/upload_1749840444495_ce8fbfbc-988e-4ee6-9e52-d7ebdf4a58bc.jpeg,data/json-files/upload_1749840444495_ce8fbfbc-988e-4ee6-9e52-d7ebdf4a58bc.json,2149.42,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1749840712880_d8cedf37-9bdb-4ff5-8e21-6a6a740ae409,Veggie Couscous Plate,inputGuardrail,vision,gpt-4.1,data/images/upload_1749840712880_d8cedf37-9bdb-4ff5-8e21-6a6a740ae409.jpeg,data/json-files/upload_1749840712880_d8cedf37-9bdb-4ff5-8e21-6a6a740ae409.json,1637.53,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1749840740344_7e95ee66-1e26-4892-9ce4-b79960061c19,Vegetable Stir-Fry Plate,inputGuardrail,vision,gpt-4.1,data/images/upload_1749840740344_7e95ee66-1e26-4892-9ce4-b79960061c19.jpeg,data/json-files/upload_1749840740344_7e95ee66-1e26-4892-9ce4-b79960061c19.json,1739.91,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1749841037102_96ccbf66-4c05-45dc-8920-fd6ef54fcd0d,Rice and Bean Bowl,inputGuardrail,vision,gpt-4.1,data/images/upload_1749841037102_96ccbf66-4c05-45dc-8920-fd6ef54fcd0d.jpeg,data/json-files/upload_1749841037102_96ccbf66-4c05-45dc-8920-fd6ef54fcd0d.json,1171.24,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1749841435404_d2ac9183-048d-4cec-9b9b-a878628e4b30,Berry Yogurt Bowl,inputGuardrail,vision,gpt-4.1,data/images/upload_1749841435404_d2ac9183-048d-4cec-9b9b-a878628e4b30.jpeg,data/json-files/upload_1749841435404_d2ac9183-048d-4cec-9b9b-a878628e4b30.json,1621.1,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1749841861682_5e0c8e9d-bcff-4db4-bd59-62aa98119dec,Creamy Potatoes with Vegetables,inputGuardrail,vision,gpt-4.1,data/images/upload_1749841861682_5e0c8e9d-bcff-4db4-bd59-62aa98119dec.jpeg,data/json-files/upload_1749841861682_5e0c8e9d-bcff-4db4-bd59-62aa98119dec.json,3201.62,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1749843287038_40cbba8a-21fa-447a-88ce-54e9d8f8708a,Indian Thali Plate,inputGuardrail,vision,gpt-4.1,data/images/upload_1749843287038_40cbba8a-21fa-447a-88ce-54e9d8f8708a.jpeg,data/json-files/upload_1749843287038_40cbba8a-21fa-447a-88ce-54e9d8f8708a.json,1929.15,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1749843713632_58c8331c-7aec-4895-a51b-cb92988cade5,Ginger Lemon Water,inputGuardrail,vision,gpt-4.1,data/images/upload_1749843713632_58c8331c-7aec-4895-a51b-cb92988cade5.jpeg,data/json-files/upload_1749843713632_58c8331c-7aec-4895-a51b-cb92988cade5.json,1397.78,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1749850518596_ae5c6336-732a-432f-a1c1-a64db860a708,Espresso and Cake,inputGuardrail,vision,gpt-4.1,data/images/upload_1749850518596_ae5c6336-732a-432f-a1c1-a64db860a708.jpeg,data/json-files/upload_1749850518596_ae5c6336-732a-432f-a1c1-a64db860a708.json,2354.88,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1749865296179_d1a4da8d-8804-480e-b835-072f845e11f8,Egg & Bean Quesadilla,inputGuardrail,vision,gpt-4.1,data/images/upload_1749865296179_d1a4da8d-8804-480e-b835-072f845e11f8.jpeg,data/json-files/upload_1749865296179_d1a4da8d-8804-480e-b835-072f845e11f8.json,1638.29,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": false,
  ""no_captcha"": true
}",True,True,False,True,,,,,,,,,,,,,,,
upload_1749869835174_55f1390a-6ea3-4033-a016-b8a4c30d28a1,Tuna Avocado Tartare,inputGuardrail,vision,gpt-4.1,data/images/upload_1749869835174_55f1390a-6ea3-4033-a016-b8a4c30d28a1.jpeg,data/json-files/upload_1749869835174_55f1390a-6ea3-4033-a016-b8a4c30d28a1.json,1432.31,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1749872693154_5d23dac1-9118-4776-ad69-9853f8e513fa,Beef Sushi Roll,inputGuardrail,vision,gpt-4.1,data/images/upload_1749872693154_5d23dac1-9118-4776-ad69-9853f8e513fa.jpeg,data/json-files/upload_1749872693154_5d23dac1-9118-4776-ad69-9853f8e513fa.json,1575.78,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1749875264239_2a7fbe6a-e779-46e6-ac22-82d88a66ea3c,Strawberry Burrata Dessert,inputGuardrail,vision,gpt-4.1,data/images/upload_1749875264239_2a7fbe6a-e779-46e6-ac22-82d88a66ea3c.jpeg,data/json-files/upload_1749875264239_2a7fbe6a-e779-46e6-ac22-82d88a66ea3c.json,1527.44,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750038317524_55c71fd4-30e1-4e8b-93f8-86e6094f31b3,Baked Macaroni and Cheese,inputGuardrail,vision,gpt-4.1,data/images/upload_1750038317524_55c71fd4-30e1-4e8b-93f8-86e6094f31b3.jpeg,data/json-files/upload_1750038317524_55c71fd4-30e1-4e8b-93f8-86e6094f31b3.json,1341.18,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750038497319_6a3082e9-034c-4015-9eeb-9545000073c9,Bacon & Gouda Egg Bites,inputGuardrail,vision,gpt-4.1,data/images/upload_1750038497319_6a3082e9-034c-4015-9eeb-9545000073c9.jpeg,data/json-files/upload_1750038497319_6a3082e9-034c-4015-9eeb-9545000073c9.json,1461.57,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750091798026_6bfd2714-28cc-4f8e-9df2-8ceb92a5a071,Sugar Cookies,inputGuardrail,vision,gpt-4.1,data/images/upload_1750091798026_6bfd2714-28cc-4f8e-9df2-8ceb92a5a071.jpeg,data/json-files/upload_1750091798026_6bfd2714-28cc-4f8e-9df2-8ceb92a5a071.json,1977.2,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750097681033_c71afe76-f144-4a19-9dd3-19a1178957f4,Peeled Orange Wedge,inputGuardrail,vision,gpt-4.1,data/images/upload_1750097681033_c71afe76-f144-4a19-9dd3-19a1178957f4.jpeg,data/json-files/upload_1750097681033_c71afe76-f144-4a19-9dd3-19a1178957f4.json,1538.78,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750097765140_1dccfd72-61d7-462c-b163-f5b7c348b547,Pâté and Greens Plate,inputGuardrail,vision,gpt-4.1,data/images/upload_1750097765140_1dccfd72-61d7-462c-b163-f5b7c348b547.jpeg,data/json-files/upload_1750097765140_1dccfd72-61d7-462c-b163-f5b7c348b547.json,1740.11,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750097815654_0a961795-6af4-447c-a0a5-71f98ea66240,Fresh Kiwi,inputGuardrail,vision,gpt-4.1,data/images/upload_1750097815654_0a961795-6af4-447c-a0a5-71f98ea66240.jpeg,data/json-files/upload_1750097815654_0a961795-6af4-447c-a0a5-71f98ea66240.json,1207.73,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750097849597_00cf91d6-e95f-4880-b120-76efe150b1b8,Mixed Leafy Salad,inputGuardrail,vision,gpt-4.1,data/images/upload_1750097849597_00cf91d6-e95f-4880-b120-76efe150b1b8.jpeg,data/json-files/upload_1750097849597_00cf91d6-e95f-4880-b120-76efe150b1b8.json,1454.09,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750097945898_eefbeb4b-8dda-4ced-a7df-7e653d5c471b,Plain White Rice,inputGuardrail,vision,gpt-4.1,data/images/upload_1750097945898_eefbeb4b-8dda-4ced-a7df-7e653d5c471b.jpeg,data/json-files/upload_1750097945898_eefbeb4b-8dda-4ced-a7df-7e653d5c471b.json,1947.36,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750100382667_e5dd5b7c-5a38-4304-b3a7-d8209c5d59a2,Grilled Chicken Salad Bowl,inputGuardrail,vision,gpt-4.1,data/images/upload_1750100382667_e5dd5b7c-5a38-4304-b3a7-d8209c5d59a2.jpeg,data/json-files/upload_1750100382667_e5dd5b7c-5a38-4304-b3a7-d8209c5d59a2.json,1428.28,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750176632186_7794b8b1-1eec-489d-a7d2-8ff1d8e94e22,"Eggs, Hash Brown & Coffee",inputGuardrail,vision,gpt-4.1,data/images/upload_1750176632186_7794b8b1-1eec-489d-a7d2-8ff1d8e94e22.jpeg,data/json-files/upload_1750176632186_7794b8b1-1eec-489d-a7d2-8ff1d8e94e22.json,1334.96,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750180230407_6e49bf45-0e0b-4817-9cb1-2f8e10df6977,Black Coffee,inputGuardrail,vision,gpt-4.1,data/images/upload_1750180230407_6e49bf45-0e0b-4817-9cb1-2f8e10df6977.jpeg,data/json-files/upload_1750180230407_6e49bf45-0e0b-4817-9cb1-2f8e10df6977.json,1331.39,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750180679848_2b308ff1-fe70-46bb-b6a4-e1ef01c9d181,Cheeseburger with Veggies,inputGuardrail,vision,gpt-4.1,data/images/upload_1750180679848_2b308ff1-fe70-46bb-b6a4-e1ef01c9d181.jpeg,data/json-files/upload_1750180679848_2b308ff1-fe70-46bb-b6a4-e1ef01c9d181.json,2048.67,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750180959631_d9fa7e84-e4ef-4c30-8388-142ae1861f79,Glass of White Wine,inputGuardrail,vision,gpt-4.1,data/images/upload_1750180959631_d9fa7e84-e4ef-4c30-8388-142ae1861f79.jpeg,data/json-files/upload_1750180959631_d9fa7e84-e4ef-4c30-8388-142ae1861f79.json,1327.06,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750182735800_604d3797-d9eb-436f-997f-1d202a9bbcb4,Mixed Green Salad,inputGuardrail,vision,gpt-4.1,data/images/upload_1750182735800_604d3797-d9eb-436f-997f-1d202a9bbcb4.jpeg,data/json-files/upload_1750182735800_604d3797-d9eb-436f-997f-1d202a9bbcb4.json,1538.73,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750182831517_fa06a30c-cffc-40b8-9ac3-abc35e1d1635,Supergreen Edamame Salad,inputGuardrail,vision,gpt-4.1,data/images/upload_1750182831517_fa06a30c-cffc-40b8-9ac3-abc35e1d1635.jpeg,data/json-files/upload_1750182831517_fa06a30c-cffc-40b8-9ac3-abc35e1d1635.json,1330.25,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750184236286_fe8af98c-e6e5-4246-8ab1-0ca74e1de489,Classic Burger,inputGuardrail,vision,gpt-4.1,data/images/upload_1750184236286_fe8af98c-e6e5-4246-8ab1-0ca74e1de489.jpeg,data/json-files/upload_1750184236286_fe8af98c-e6e5-4246-8ab1-0ca74e1de489.json,2048.05,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750184275147_d931eee9-5024-4f89-94e5-64dc9a094c5a,Sausage with Grilled Vegetables,inputGuardrail,vision,gpt-4.1,data/images/upload_1750184275147_d931eee9-5024-4f89-94e5-64dc9a094c5a.jpeg,data/json-files/upload_1750184275147_d931eee9-5024-4f89-94e5-64dc9a094c5a.json,1434.41,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750184400484_91309b18-e132-459d-8b77-58d388eb7c92,Watermelon Chunks,inputGuardrail,vision,gpt-4.1,data/images/upload_1750184400484_91309b18-e132-459d-8b77-58d388eb7c92.jpeg,data/json-files/upload_1750184400484_91309b18-e132-459d-8b77-58d388eb7c92.json,2764.43,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750184519401_0a00994e-1755-4b0c-993b-3fce1d692ca1,Tofu Pesto Pasta,inputGuardrail,vision,gpt-4.1,data/images/upload_1750184519401_0a00994e-1755-4b0c-993b-3fce1d692ca1.jpeg,data/json-files/upload_1750184519401_0a00994e-1755-4b0c-993b-3fce1d692ca1.json,1432.28,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": false,
  ""no_captcha"": true
}",True,True,False,True,,,,,,,,,,,,,,,
upload_1750184967001_dcbf0de0-d8c9-473a-96c8-b568b7b5b6ea,Grapes and Fig,inputGuardrail,vision,gpt-4.1,data/images/upload_1750184967001_dcbf0de0-d8c9-473a-96c8-b568b7b5b6ea.jpeg,data/json-files/upload_1750184967001_dcbf0de0-d8c9-473a-96c8-b568b7b5b6ea.json,1331.3,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750185016838_9f1b1b2d-edab-473c-8a09-a7ade40c25a4,Vegetable Quiche Slice,inputGuardrail,vision,gpt-4.1,data/images/upload_1750185016838_9f1b1b2d-edab-473c-8a09-a7ade40c25a4.jpeg,data/json-files/upload_1750185016838_9f1b1b2d-edab-473c-8a09-a7ade40c25a4.json,1477.59,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750185057801_517dd09d-f8aa-4e48-93d1-820958817b61,Fresh Black Grapes,inputGuardrail,vision,gpt-4.1,data/images/upload_1750185057801_517dd09d-f8aa-4e48-93d1-820958817b61.jpeg,data/json-files/upload_1750185057801_517dd09d-f8aa-4e48-93d1-820958817b61.json,1293.1,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750258584589_12758bd6-3c31-4ee6-bc2a-564be686406a,Chicken Oat Sandwich,inputGuardrail,vision,gpt-4.1,data/images/upload_1750258584589_12758bd6-3c31-4ee6-bc2a-564be686406a.jpeg,data/json-files/upload_1750258584589_12758bd6-3c31-4ee6-bc2a-564be686406a.json,1293.21,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750262216722_694c7c7e-8827-45c3-af60-5558775251dd,Simple Green Salad,inputGuardrail,vision,gpt-4.1,data/images/upload_1750262216722_694c7c7e-8827-45c3-af60-5558775251dd.jpeg,data/json-files/upload_1750262216722_694c7c7e-8827-45c3-af60-5558775251dd.json,1566.5,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750263222856_8d684828-73ea-4ad9-9259-39c31e29f465,Italian Breakfast Plate,inputGuardrail,vision,gpt-4.1,data/images/upload_1750263222856_8d684828-73ea-4ad9-9259-39c31e29f465.jpeg,data/json-files/upload_1750263222856_8d684828-73ea-4ad9-9259-39c31e29f465.json,1268.85,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
upload_1750386301376_71400aa0-7658-40cd-9027-9a62f8489da7,Vegetable Pizza Slice,inputGuardrail,vision,gpt-4.1,data/images/upload_1750386301376_71400aa0-7658-40cd-9027-9a62f8489da7.jpeg,data/json-files/upload_1750386301376_71400aa0-7658-40cd-9027-9a62f8489da7.json,1705.53,313,35,1,,"{
  ""is_food"": true,
  ""no_pii"": true,
  ""no_humans"": true,
  ""no_captcha"": true
}",True,True,True,True,,,,,,,,,,,,,,,
